Date,NFT id,NFT price,NFT name,Username,Action,Marketplace,Wallet id
2024-05-05 13:34:52,ea0af7388e,100.0,DarkSeaGreen director 431,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-05-05 13:34:52,ea0af7388e,100.0,DarkSeaGreen director 431,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-05-05 13:34:52,ea0af7388e,100.0,DarkSeaGreen director 431,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-05-05 13:34:52,ea0af7388e,100.0,DarkSeaGreen director 431,scott21,mint,bitsi,0xa7b678c170bc9f6bcaf35d695ecddd82f63f75b8
2024-05-05 13:37:42,a647d88c59,100.0,DarkSlateGray local 801,christopher83,mint,bitsi,0xc1d4d5b49623cd82344e261757789c5284652cd8
2024-05-05 13:37:42,a647d88c59,100.0,DarkSlateGray local 801,christopher83,mint,bitsi,0xc1d4d5b49623cd82344e261757789c5284652cd8
2024-05-05 13:37:42,a647d88c59,100.0,DarkSlateGray local 801,christopher83,mint,bitsi,0xc1d4d5b49623cd82344e261757789c5284652cd8
2024-05-05 13:37:42,a647d88c59,100.0,DarkSlateGray local 801,christopher83,mint,bitsi,0xc1d4d5b49623cd82344e261757789c5284652cd8
2024-05-05 13:37:42,a647d88c59,100.0,DarkSlateGray local 801,christopher83,mint,bitsi,0xc1d4d5b49623cd82344e261757789c5284652cd8
2024-05-05 13:42:18,ca79589dac,105.31074814603573,DarkGoldenRod concern 840,sanchezsusan,exchange,Zora,0x4604572ea276cf0caf12d808962133ab2fa62dcb
2024-05-05 13:42:18,ca79589dac,105.31074814603573,DarkGoldenRod concern 840,sanchezsusan,exchange,Zora,0x4604572ea276cf0caf12d808962133ab2fa62dcb
2024-05-05 13:50:18,2e1d1d7dc1,100.0,Tomato man 905,riveracorey,mint,bitsi,0x447488dedca5120cfa7c66c70f3304b1cf20c3a1
2024-05-05 13:50:18,2e1d1d7dc1,100.0,Tomato man 905,riveracorey,mint,bitsi,0x447488dedca5120cfa7c66c70f3304b1cf20c3a1
2024-05-05 13:50:18,2e1d1d7dc1,100.0,Tomato man 905,riveracorey,mint,bitsi,0x447488dedca5120cfa7c66c70f3304b1cf20c3a1
2024-05-05 13:50:18,2e1d1d7dc1,100.0,Tomato man 905,riveracorey,mint,bitsi,0x447488dedca5120cfa7c66c70f3304b1cf20c3a1
2024-05-05 13:50:18,2e1d1d7dc1,100.0,Tomato man 905,riveracorey,mint,bitsi,0x447488dedca5120cfa7c66c70f3304b1cf20c3a1
2024-05-05 13:51:04,3e80afa2de,100.0,BlueViolet usually 997,mannregina,mint,bitsi,0x07191a1f81d01674898b31b2312dfcc73d3ea07a
2024-05-05 13:51:04,3e80afa2de,100.0,BlueViolet usually 997,mannregina,mint,bitsi,0x07191a1f81d01674898b31b2312dfcc73d3ea07a
2024-05-05 13:51:04,3e80afa2de,100.0,BlueViolet usually 997,mannregina,mint,bitsi,0x07191a1f81d01674898b31b2312dfcc73d3ea07a
2024-05-05 13:51:04,3e80afa2de,100.0,BlueViolet usually 997,mannregina,mint,bitsi,0x07191a1f81d01674898b31b2312dfcc73d3ea07a
2024-05-05 13:51:04,3e80afa2de,100.0,BlueViolet usually 997,mannregina,mint,bitsi,0x07191a1f81d01674898b31b2312dfcc73d3ea07a
2024-05-05 13:51:11,cce89ce347,100.0,MediumPurple mind 603,jason13,mint,bitsi,0x1ae90d5bceb509da3758068f2e356d27991b2add
2024-05-05 13:51:11,cce89ce347,100.0,MediumPurple mind 603,jason13,mint,bitsi,0x1ae90d5bceb509da3758068f2e356d27991b2add
2024-05-05 13:51:11,cce89ce347,100.0,MediumPurple mind 603,jason13,mint,bitsi,0x1ae90d5bceb509da3758068f2e356d27991b2add
2024-05-05 13:51:11,cce89ce347,100.0,MediumPurple mind 603,jason13,mint,bitsi,0x1ae90d5bceb509da3758068f2e356d27991b2add
2024-05-05 13:51:11,cce89ce347,100.0,MediumPurple mind 603,jason13,mint,bitsi,0x1ae90d5bceb509da3758068f2e356d27991b2add
2024-05-05 13:53:06,1f8ff5e24e,71.48067631466019,Silver college 104,jonesnicole,sale,Crypto.com NFT,0x3c17a666524c228df785a12237cbddfc28d1b120
2024-05-05 13:53:06,1f8ff5e24e,71.48067631466019,Silver college 104,jonesnicole,sale,Crypto.com NFT,0x3c17a666524c228df785a12237cbddfc28d1b120
2024-05-05 13:53:06,1f8ff5e24e,71.48067631466019,Silver college 104,jonesnicole,sale,Crypto.com NFT,0x3c17a666524c228df785a12237cbddfc28d1b120
2024-05-05 13:53:06,1f8ff5e24e,71.48067631466019,Silver college 104,jonesnicole,sale,Crypto.com NFT,0x3c17a666524c228df785a12237cbddfc28d1b120
2024-05-05 13:53:51,7e476732bf,100.0,GhostWhite option 46,kimberlygilbert,mint,bitsi,0x0b908c4a64c14c5a3e19f178ba49c7d56e670c17
2024-05-05 13:53:51,7e476732bf,100.0,GhostWhite option 46,kimberlygilbert,mint,bitsi,0x0b908c4a64c14c5a3e19f178ba49c7d56e670c17
2024-05-05 13:53:51,7e476732bf,100.0,GhostWhite option 46,kimberlygilbert,mint,bitsi,0x0b908c4a64c14c5a3e19f178ba49c7d56e670c17
2024-05-05 13:53:51,7e476732bf,100.0,GhostWhite option 46,kimberlygilbert,mint,bitsi,0x0b908c4a64c14c5a3e19f178ba49c7d56e670c17
2024-05-05 13:53:51,7e476732bf,100.0,GhostWhite option 46,kimberlygilbert,mint,bitsi,0x0b908c4a64c14c5a3e19f178ba49c7d56e670c17
2024-05-05 13:54:18,6dcd576dc9,100.0,Blue gun 824,barberdaniel,mint,bitsi,0x5be9e40768f8fc60732f65015771de542a80cc25
2024-05-05 13:54:18,6dcd576dc9,100.0,Blue gun 824,barberdaniel,mint,bitsi,0x5be9e40768f8fc60732f65015771de542a80cc25
2024-05-05 13:54:18,6dcd576dc9,100.0,Blue gun 824,barberdaniel,mint,bitsi,0x5be9e40768f8fc60732f65015771de542a80cc25
2024-05-05 13:54:18,6dcd576dc9,100.0,Blue gun 824,barberdaniel,mint,bitsi,0x5be9e40768f8fc60732f65015771de542a80cc25
2024-05-05 13:54:18,6dcd576dc9,100.0,Blue gun 824,barberdaniel,mint,bitsi,0x5be9e40768f8fc60732f65015771de542a80cc25
2024-05-05 13:55:29,1b31f8825e,100.0,YellowGreen plant 5,jbuck,mint,bitsi,0x3ff4774bd4eaca251b93bb7f008b4a5fdb0c4c48
2024-05-05 13:55:29,1b31f8825e,100.0,YellowGreen plant 5,jbuck,mint,bitsi,0x3ff4774bd4eaca251b93bb7f008b4a5fdb0c4c48
2024-05-05 13:55:29,1b31f8825e,100.0,YellowGreen plant 5,jbuck,mint,bitsi,0x3ff4774bd4eaca251b93bb7f008b4a5fdb0c4c48
2024-05-05 13:55:29,1b31f8825e,100.0,YellowGreen plant 5,jbuck,mint,bitsi,0x3ff4774bd4eaca251b93bb7f008b4a5fdb0c4c48
2024-05-05 13:55:29,1b31f8825e,100.0,YellowGreen plant 5,jbuck,mint,bitsi,0x3ff4774bd4eaca251b93bb7f008b4a5fdb0c4c48
2024-05-05 13:55:56,1eed76eeea,111.22686539037008,LightPink smile 355,todd48,claim,Crypto.com NFT,0x283bd5701f076816752cbd49509de35a12c89908
2024-05-05 13:55:56,1eed76eeea,111.22686539037008,LightPink smile 355,todd48,claim,Crypto.com NFT,0x283bd5701f076816752cbd49509de35a12c89908
2024-05-05 13:55:56,1eed76eeea,111.22686539037008,LightPink smile 355,todd48,claim,Crypto.com NFT,0x283bd5701f076816752cbd49509de35a12c89908
2024-05-05 13:56:11,b774842455,100.0,Tan most 374,grayjohn,mint,bitsi,0x7ce4688e5ee35270be316aa43cbf2018afcc69d0
2024-05-05 13:56:11,b774842455,100.0,Tan most 374,grayjohn,mint,bitsi,0x7ce4688e5ee35270be316aa43cbf2018afcc69d0
2024-05-05 13:56:11,b774842455,100.0,Tan most 374,grayjohn,mint,bitsi,0x7ce4688e5ee35270be316aa43cbf2018afcc69d0
2024-05-05 13:56:11,b774842455,100.0,Tan most 374,grayjohn,mint,bitsi,0x7ce4688e5ee35270be316aa43cbf2018afcc69d0
2024-05-05 13:56:11,b774842455,100.0,Tan most 374,grayjohn,mint,bitsi,0x7ce4688e5ee35270be316aa43cbf2018afcc69d0
2024-05-05 13:57:44,ba4e8c7c45,100.0,LightGreen skin 258,andrea57,mint,bitsi,0x63b1bc9d547b9233ce887a5e69bb37dd6740088b
2024-05-05 13:57:44,ba4e8c7c45,100.0,LightGreen skin 258,andrea57,mint,bitsi,0x63b1bc9d547b9233ce887a5e69bb37dd6740088b
2024-05-05 13:57:44,ba4e8c7c45,100.0,LightGreen skin 258,andrea57,mint,bitsi,0x63b1bc9d547b9233ce887a5e69bb37dd6740088b
2024-05-05 13:57:44,ba4e8c7c45,100.0,LightGreen skin 258,andrea57,mint,bitsi,0x63b1bc9d547b9233ce887a5e69bb37dd6740088b
2024-05-05 13:57:44,ba4e8c7c45,100.0,LightGreen skin 258,andrea57,mint,bitsi,0x63b1bc9d547b9233ce887a5e69bb37dd6740088b
2024-05-05 13:58:42,9f742bac68,45.41641661311127,IndianRed subject 103,smithdaniel,sale,Zora,0x401523dccb1ea90e52c151e901ba6b4d25cf3c24
2024-05-05 13:58:42,9f742bac68,45.41641661311127,IndianRed subject 103,smithdaniel,sale,Zora,0x401523dccb1ea90e52c151e901ba6b4d25cf3c24
2024-05-05 13:58:42,9f742bac68,45.41641661311127,IndianRed subject 103,smithdaniel,sale,Zora,0x401523dccb1ea90e52c151e901ba6b4d25cf3c24
2024-05-05 13:58:42,9f742bac68,45.41641661311127,IndianRed subject 103,smithdaniel,sale,Zora,0x401523dccb1ea90e52c151e901ba6b4d25cf3c24
2024-05-05 13:59:10,a0ff352a9f,100.0,YellowGreen notice 616,egonzalez,mint,bitsi,0xff948c39f6eb04044a7e5592769defeeae95f212
2024-05-05 13:59:10,a0ff352a9f,100.0,YellowGreen notice 616,egonzalez,mint,bitsi,0xff948c39f6eb04044a7e5592769defeeae95f212
2024-05-05 13:59:10,a0ff352a9f,100.0,YellowGreen notice 616,egonzalez,mint,bitsi,0xff948c39f6eb04044a7e5592769defeeae95f212
2024-05-05 13:59:10,a0ff352a9f,100.0,YellowGreen notice 616,egonzalez,mint,bitsi,0xff948c39f6eb04044a7e5592769defeeae95f212
2024-05-05 13:59:10,a0ff352a9f,100.0,YellowGreen notice 616,egonzalez,mint,bitsi,0xff948c39f6eb04044a7e5592769defeeae95f212
2024-05-05 14:00:45,6306224750,100.0,Wheat yard 6,jennifer61,mint,bitsi,0xe7ffb3e186ea9eaf2bd651549e531ae61962e01d
2024-05-05 14:00:45,6306224750,100.0,Wheat yard 6,jennifer61,mint,bitsi,0xe7ffb3e186ea9eaf2bd651549e531ae61962e01d
2024-05-05 14:00:45,6306224750,100.0,Wheat yard 6,jennifer61,mint,bitsi,0xe7ffb3e186ea9eaf2bd651549e531ae61962e01d
2024-05-05 14:02:27,b1cc730ace,100.0,PeachPuff most 795,joyceparrish,mint,bitsi,0xf180802dfd30ba086748cc2d85d642a4a89282fc
2024-05-05 14:02:27,b1cc730ace,100.0,PeachPuff most 795,joyceparrish,mint,bitsi,0xf180802dfd30ba086748cc2d85d642a4a89282fc
2024-05-05 14:02:27,b1cc730ace,100.0,PeachPuff most 795,joyceparrish,mint,bitsi,0xf180802dfd30ba086748cc2d85d642a4a89282fc
2024-05-05 14:02:27,b1cc730ace,100.0,PeachPuff most 795,joyceparrish,mint,bitsi,0xf180802dfd30ba086748cc2d85d642a4a89282fc
2024-05-05 14:02:27,b1cc730ace,100.0,PeachPuff most 795,joyceparrish,mint,bitsi,0xf180802dfd30ba086748cc2d85d642a4a89282fc
2024-05-05 14:04:20,0d00d5cb28,84.26108149568331,PeachPuff answer 812,jessica40,exchange,MakersPlace,0x8d3bc357e87b895615e662ecedb1a96434f64428
2024-05-05 14:04:20,0d00d5cb28,84.26108149568331,PeachPuff answer 812,jessica40,exchange,MakersPlace,0x8d3bc357e87b895615e662ecedb1a96434f64428
2024-05-05 14:05:02,e63161792a,100.0,LightYellow official 631,ryanmorrison,mint,bitsi,0x64b208e28142fa16bf3199ab10f3fe0ea93bff52
2024-05-05 14:05:02,e63161792a,100.0,LightYellow official 631,ryanmorrison,mint,bitsi,0x64b208e28142fa16bf3199ab10f3fe0ea93bff52
2024-05-05 14:05:02,e63161792a,100.0,LightYellow official 631,ryanmorrison,mint,bitsi,0x64b208e28142fa16bf3199ab10f3fe0ea93bff52
2024-05-05 14:05:02,e63161792a,100.0,LightYellow official 631,ryanmorrison,mint,bitsi,0x64b208e28142fa16bf3199ab10f3fe0ea93bff52
2024-05-05 14:05:02,e63161792a,100.0,LightYellow official 631,ryanmorrison,mint,bitsi,0x64b208e28142fa16bf3199ab10f3fe0ea93bff52
2024-05-05 14:10:24,3d53106407,100.0,Crimson chance 664,trevorbenson,mint,bitsi,0xd697a3ceea40e5bd410e35827f552a9d7dc124d1
2024-05-05 14:10:24,3d53106407,100.0,Crimson chance 664,trevorbenson,mint,bitsi,0xd697a3ceea40e5bd410e35827f552a9d7dc124d1
2024-05-05 14:10:24,3d53106407,100.0,Crimson chance 664,trevorbenson,mint,bitsi,0xd697a3ceea40e5bd410e35827f552a9d7dc124d1
2024-05-05 14:10:24,3d53106407,100.0,Crimson chance 664,trevorbenson,mint,bitsi,0xd697a3ceea40e5bd410e35827f552a9d7dc124d1
2024-05-05 14:10:24,3d53106407,100.0,Crimson chance 664,trevorbenson,mint,bitsi,0xd697a3ceea40e5bd410e35827f552a9d7dc124d1
2024-05-05 14:12:41,4683c36af0,100.0,LimeGreen building 328,alexanderholt,mint,bitsi,0xf6b92676eddfe5c3111483243c56268897259dfd
2024-05-05 14:12:41,4683c36af0,100.0,LimeGreen building 328,alexanderholt,mint,bitsi,0xf6b92676eddfe5c3111483243c56268897259dfd
2024-05-05 14:12:41,4683c36af0,100.0,LimeGreen building 328,alexanderholt,mint,bitsi,0xf6b92676eddfe5c3111483243c56268897259dfd
2024-05-05 14:15:35,10d5fadd50,100.0,DarkSeaGreen chair 215,sharonsmith,mint,bitsi,0xa56bacde87227470a85d66230944df1ae38dad17
2024-05-05 14:15:35,10d5fadd50,100.0,DarkSeaGreen chair 215,sharonsmith,mint,bitsi,0xa56bacde87227470a85d66230944df1ae38dad17
2024-05-05 14:15:35,10d5fadd50,100.0,DarkSeaGreen chair 215,sharonsmith,mint,bitsi,0xa56bacde87227470a85d66230944df1ae38dad17
2024-05-05 14:16:06,f922a241bd,100.0,Aquamarine sometimes 299,tmartinez,mint,bitsi,0x2fa69d63023edc9c794f80d0d1f0b482b96f4cf1
2024-05-05 14:16:06,f922a241bd,100.0,Aquamarine sometimes 299,tmartinez,mint,bitsi,0x2fa69d63023edc9c794f80d0d1f0b482b96f4cf1
2024-05-05 14:16:06,f922a241bd,100.0,Aquamarine sometimes 299,tmartinez,mint,bitsi,0x2fa69d63023edc9c794f80d0d1f0b482b96f4cf1
2024-05-05 14:16:06,f922a241bd,100.0,Aquamarine sometimes 299,tmartinez,mint,bitsi,0x2fa69d63023edc9c794f80d0d1f0b482b96f4cf1
2024-05-05 14:16:06,f922a241bd,100.0,Aquamarine sometimes 299,tmartinez,mint,bitsi,0x2fa69d63023edc9c794f80d0d1f0b482b96f4cf1
2024-05-05 14:17:13,e591260e40,100.0,Bisque improve 740,ewhite,mint,bitsi,0x4791af1af222db0e7507426596a42abbf0f089e2
2024-05-05 14:17:13,e591260e40,100.0,Bisque improve 740,ewhite,mint,bitsi,0x4791af1af222db0e7507426596a42abbf0f089e2
2024-05-05 14:17:13,e591260e40,100.0,Bisque improve 740,ewhite,mint,bitsi,0x4791af1af222db0e7507426596a42abbf0f089e2
2024-05-05 14:17:13,e591260e40,100.0,Bisque improve 740,ewhite,mint,bitsi,0x4791af1af222db0e7507426596a42abbf0f089e2
2024-05-05 14:17:13,e591260e40,100.0,Bisque improve 740,ewhite,mint,bitsi,0x4791af1af222db0e7507426596a42abbf0f089e2
2024-05-05 14:21:38,95110a471d,100.0,Orchid moment 129,joshuawilliams,mint,bitsi,0xbba1772edab0666d458bd273ca259998be533491
2024-05-05 14:21:38,95110a471d,100.0,Orchid moment 129,joshuawilliams,mint,bitsi,0xbba1772edab0666d458bd273ca259998be533491
2024-05-05 14:21:38,95110a471d,100.0,Orchid moment 129,joshuawilliams,mint,bitsi,0xbba1772edab0666d458bd273ca259998be533491
2024-05-05 14:21:38,95110a471d,100.0,Orchid moment 129,joshuawilliams,mint,bitsi,0xbba1772edab0666d458bd273ca259998be533491
2024-05-05 14:21:38,95110a471d,100.0,Orchid moment 129,joshuawilliams,mint,bitsi,0xbba1772edab0666d458bd273ca259998be533491
2024-05-05 14:24:37,8e18cce671,100.0,Brown address 101,schroederandrew,mint,bitsi,0x4e93ed2a27df54d132d47ce56c73dbc4d5906e8b
2024-05-05 14:24:37,8e18cce671,100.0,Brown address 101,schroederandrew,mint,bitsi,0x4e93ed2a27df54d132d47ce56c73dbc4d5906e8b
2024-05-05 14:24:37,8e18cce671,100.0,Brown address 101,schroederandrew,mint,bitsi,0x4e93ed2a27df54d132d47ce56c73dbc4d5906e8b
2024-05-05 14:26:07,78d8a87b17,100.0,SpringGreen southern 41,barbarabird,mint,bitsi,0xfc9d247b24ba8c11be968f8e029ad386abb27720
2024-05-05 14:26:07,78d8a87b17,100.0,SpringGreen southern 41,barbarabird,mint,bitsi,0xfc9d247b24ba8c11be968f8e029ad386abb27720
2024-05-05 14:26:07,78d8a87b17,100.0,SpringGreen southern 41,barbarabird,mint,bitsi,0xfc9d247b24ba8c11be968f8e029ad386abb27720
2024-05-05 14:26:07,78d8a87b17,100.0,SpringGreen southern 41,barbarabird,mint,bitsi,0xfc9d247b24ba8c11be968f8e029ad386abb27720
2024-05-05 14:26:07,78d8a87b17,100.0,SpringGreen southern 41,barbarabird,mint,bitsi,0xfc9d247b24ba8c11be968f8e029ad386abb27720
2024-05-06 13:36:03,3b3b17d698,100.0,DarkSeaGreen management 310,rebeccahernandez,mint,bitsi,0xfeb3215acc255150c2eaa4743a9fcdbb9e967731
2024-05-06 13:36:03,3b3b17d698,100.0,DarkSeaGreen management 310,rebeccahernandez,mint,bitsi,0xfeb3215acc255150c2eaa4743a9fcdbb9e967731
2024-05-06 13:36:03,3b3b17d698,100.0,DarkSeaGreen management 310,rebeccahernandez,mint,bitsi,0xfeb3215acc255150c2eaa4743a9fcdbb9e967731
2024-05-06 13:36:51,e4c303ec90,100.0,LightGray make 363,mendozadaniel,mint,bitsi,0x2d74e82687f4cd72f07e0866377680771e876f8c
2024-05-06 13:36:51,e4c303ec90,100.0,LightGray make 363,mendozadaniel,mint,bitsi,0x2d74e82687f4cd72f07e0866377680771e876f8c
2024-05-06 13:36:51,e4c303ec90,100.0,LightGray make 363,mendozadaniel,mint,bitsi,0x2d74e82687f4cd72f07e0866377680771e876f8c
2024-05-06 13:36:51,e4c303ec90,100.0,LightGray make 363,mendozadaniel,mint,bitsi,0x2d74e82687f4cd72f07e0866377680771e876f8c
2024-05-06 13:36:51,e4c303ec90,100.0,LightGray make 363,mendozadaniel,mint,bitsi,0x2d74e82687f4cd72f07e0866377680771e876f8c
2024-05-06 13:40:33,9b901c5e90,100.0,DarkOliveGreen respond 694,lauren50,mint,bitsi,0x3a4022afebaa806dd77c015949572033e5d2a9d5
2024-05-06 13:40:33,9b901c5e90,100.0,DarkOliveGreen respond 694,lauren50,mint,bitsi,0x3a4022afebaa806dd77c015949572033e5d2a9d5
2024-05-06 13:40:33,9b901c5e90,100.0,DarkOliveGreen respond 694,lauren50,mint,bitsi,0x3a4022afebaa806dd77c015949572033e5d2a9d5
2024-05-06 13:40:33,9b901c5e90,100.0,DarkOliveGreen respond 694,lauren50,mint,bitsi,0x3a4022afebaa806dd77c015949572033e5d2a9d5
2024-05-06 13:40:33,9b901c5e90,100.0,DarkOliveGreen respond 694,lauren50,mint,bitsi,0x3a4022afebaa806dd77c015949572033e5d2a9d5
2024-05-06 13:41:38,a634399f16,100.0,Khaki be 881,janetlong,mint,bitsi,0xc579d67ce22b7e4bb49cf9eec640b746da2286fa
2024-05-06 13:41:38,a634399f16,100.0,Khaki be 881,janetlong,mint,bitsi,0xc579d67ce22b7e4bb49cf9eec640b746da2286fa
2024-05-06 13:41:38,a634399f16,100.0,Khaki be 881,janetlong,mint,bitsi,0xc579d67ce22b7e4bb49cf9eec640b746da2286fa
2024-05-06 13:41:38,a634399f16,100.0,Khaki be 881,janetlong,mint,bitsi,0xc579d67ce22b7e4bb49cf9eec640b746da2286fa
2024-05-06 13:41:38,a634399f16,100.0,Khaki be 881,janetlong,mint,bitsi,0xc579d67ce22b7e4bb49cf9eec640b746da2286fa
2024-05-06 13:43:15,9b70305fef,100.0,LightCoral political 611,jennifer93,mint,bitsi,0x983e74ad6e43e146d78299ef2bbfa77fd24f04fb
2024-05-06 13:43:15,9b70305fef,100.0,LightCoral political 611,jennifer93,mint,bitsi,0x983e74ad6e43e146d78299ef2bbfa77fd24f04fb
2024-05-06 13:43:15,9b70305fef,100.0,LightCoral political 611,jennifer93,mint,bitsi,0x983e74ad6e43e146d78299ef2bbfa77fd24f04fb
2024-05-06 13:43:15,9b70305fef,100.0,LightCoral political 611,jennifer93,mint,bitsi,0x983e74ad6e43e146d78299ef2bbfa77fd24f04fb
2024-05-06 13:43:15,9b70305fef,100.0,LightCoral political 611,jennifer93,mint,bitsi,0x983e74ad6e43e146d78299ef2bbfa77fd24f04fb
2024-05-06 13:47:24,7f1b31739b,100.0,PowderBlue write 290,jamie08,mint,bitsi,0x4efc952f69e6f6d1cc7d7629ad01d3cb6732f34a
2024-05-06 13:47:24,7f1b31739b,100.0,PowderBlue write 290,jamie08,mint,bitsi,0x4efc952f69e6f6d1cc7d7629ad01d3cb6732f34a
2024-05-06 13:47:24,7f1b31739b,100.0,PowderBlue write 290,jamie08,mint,bitsi,0x4efc952f69e6f6d1cc7d7629ad01d3cb6732f34a
2024-05-06 13:47:24,7f1b31739b,100.0,PowderBlue write 290,jamie08,mint,bitsi,0x4efc952f69e6f6d1cc7d7629ad01d3cb6732f34a
2024-05-06 13:47:24,7f1b31739b,100.0,PowderBlue write 290,jamie08,mint,bitsi,0x4efc952f69e6f6d1cc7d7629ad01d3cb6732f34a
2024-05-06 13:48:24,48078e317a,100.0,LightCoral floor 585,jsmith,mint,bitsi,0x56959cea826c420e5c0b35791934e347e6ba38a4
2024-05-06 13:48:24,48078e317a,100.0,LightCoral floor 585,jsmith,mint,bitsi,0x56959cea826c420e5c0b35791934e347e6ba38a4
2024-05-06 13:48:24,48078e317a,100.0,LightCoral floor 585,jsmith,mint,bitsi,0x56959cea826c420e5c0b35791934e347e6ba38a4
2024-05-06 13:48:24,48078e317a,100.0,LightCoral floor 585,jsmith,mint,bitsi,0x56959cea826c420e5c0b35791934e347e6ba38a4
2024-05-06 13:48:24,48078e317a,100.0,LightCoral floor 585,jsmith,mint,bitsi,0x56959cea826c420e5c0b35791934e347e6ba38a4
2024-05-06 13:50:12,8ebe37b8e5,100.0,AntiqueWhite any 843,blake36,mint,bitsi,0x431c4f92209c21d89422c8d656a5f33875e7209a
2024-05-06 13:50:12,8ebe37b8e5,100.0,AntiqueWhite any 843,blake36,mint,bitsi,0x431c4f92209c21d89422c8d656a5f33875e7209a
2024-05-06 13:50:12,8ebe37b8e5,100.0,AntiqueWhite any 843,blake36,mint,bitsi,0x431c4f92209c21d89422c8d656a5f33875e7209a
2024-05-06 13:50:12,8ebe37b8e5,100.0,AntiqueWhite any 843,blake36,mint,bitsi,0x431c4f92209c21d89422c8d656a5f33875e7209a
2024-05-06 13:50:12,8ebe37b8e5,100.0,AntiqueWhite any 843,blake36,mint,bitsi,0x431c4f92209c21d89422c8d656a5f33875e7209a
2024-05-06 13:52:47,c6e643f5d3,103.37025922054839,OliveDrab control 733,daviladeborah,exchange,Axie Infinity Marketplace,0x4b1d44d5a71e9338520e3308d02de91666a7333f
2024-05-06 13:52:47,c6e643f5d3,103.37025922054839,OliveDrab control 733,daviladeborah,exchange,Axie Infinity Marketplace,0x4b1d44d5a71e9338520e3308d02de91666a7333f
2024-05-06 13:54:56,91ffa5e206,100.0,LightPink guy 611,sandrakelley,mint,bitsi,0x0793b2046dd4e6ea644306747be45148c30367a4
2024-05-06 13:54:56,91ffa5e206,100.0,LightPink guy 611,sandrakelley,mint,bitsi,0x0793b2046dd4e6ea644306747be45148c30367a4
2024-05-06 13:54:56,91ffa5e206,100.0,LightPink guy 611,sandrakelley,mint,bitsi,0x0793b2046dd4e6ea644306747be45148c30367a4
2024-05-06 13:54:56,91ffa5e206,100.0,LightPink guy 611,sandrakelley,mint,bitsi,0x0793b2046dd4e6ea644306747be45148c30367a4
2024-05-06 13:54:56,91ffa5e206,100.0,LightPink guy 611,sandrakelley,mint,bitsi,0x0793b2046dd4e6ea644306747be45148c30367a4
2024-05-06 13:58:29,1d7b46c8dc,100.0,LightCyan must 650,meredith43,mint,bitsi,0x97666a0d3361be4b3f2ac78667914b9bfbe764cb
2024-05-06 13:58:29,1d7b46c8dc,100.0,LightCyan must 650,meredith43,mint,bitsi,0x97666a0d3361be4b3f2ac78667914b9bfbe764cb
2024-05-06 13:58:29,1d7b46c8dc,100.0,LightCyan must 650,meredith43,mint,bitsi,0x97666a0d3361be4b3f2ac78667914b9bfbe764cb
2024-05-06 13:58:29,1d7b46c8dc,100.0,LightCyan must 650,meredith43,mint,bitsi,0x97666a0d3361be4b3f2ac78667914b9bfbe764cb
2024-05-06 13:58:29,1d7b46c8dc,100.0,LightCyan must 650,meredith43,mint,bitsi,0x97666a0d3361be4b3f2ac78667914b9bfbe764cb
2024-05-06 13:58:47,182205fc15,100.0,DarkGreen including 337,michellemoran,mint,bitsi,0xf1ba7ea7d992477657a32e939c18178360d6c210
2024-05-06 13:58:47,182205fc15,100.0,DarkGreen including 337,michellemoran,mint,bitsi,0xf1ba7ea7d992477657a32e939c18178360d6c210
2024-05-06 13:58:47,182205fc15,100.0,DarkGreen including 337,michellemoran,mint,bitsi,0xf1ba7ea7d992477657a32e939c18178360d6c210
2024-05-06 13:58:47,182205fc15,100.0,DarkGreen including 337,michellemoran,mint,bitsi,0xf1ba7ea7d992477657a32e939c18178360d6c210
2024-05-06 13:58:47,182205fc15,100.0,DarkGreen including 337,michellemoran,mint,bitsi,0xf1ba7ea7d992477657a32e939c18178360d6c210
2024-05-06 13:59:50,b5cd26cee0,100.0,MediumSeaGreen edge 241,hernandezlaura,mint,bitsi,0x38d3aade7f0e8a963a89ffec69eb31ca7932877b
2024-05-06 13:59:50,b5cd26cee0,100.0,MediumSeaGreen edge 241,hernandezlaura,mint,bitsi,0x38d3aade7f0e8a963a89ffec69eb31ca7932877b
2024-05-06 13:59:50,b5cd26cee0,100.0,MediumSeaGreen edge 241,hernandezlaura,mint,bitsi,0x38d3aade7f0e8a963a89ffec69eb31ca7932877b
2024-05-06 13:59:50,b5cd26cee0,100.0,MediumSeaGreen edge 241,hernandezlaura,mint,bitsi,0x38d3aade7f0e8a963a89ffec69eb31ca7932877b
2024-05-06 13:59:50,b5cd26cee0,100.0,MediumSeaGreen edge 241,hernandezlaura,mint,bitsi,0x38d3aade7f0e8a963a89ffec69eb31ca7932877b
2024-05-06 14:00:26,be240a3b95,96.76446059599759,LightCyan point 369,brandonmiller,exchange,Async Art,0xf54aa3ec0d805ba1f89a967d9e888dcdfbf45e43
2024-05-06 14:00:26,be240a3b95,96.76446059599759,LightCyan point 369,brandonmiller,exchange,Async Art,0xf54aa3ec0d805ba1f89a967d9e888dcdfbf45e43
